,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
1651,Vistara,08:00,19:40,9797,Bengaluru,Pune,11h 40m,1,2023-03-13
1652,Vistara,07:00,19:40,9797,Bengaluru,Pune,12h 40m,1,2023-03-13
1653,Air India,08:05,18:10,9976,Bengaluru,Pune,10h 5m,2,2023-03-13
1654,Air India,08:05,21:10,9976,Bengaluru,Pune,13h 5m,2,2023-03-13
1655,Air India,21:00,12:10,10211,Bengaluru,Pune,15h 10m,2,2023-03-13
1656,Air India,19:20,12:10,10211,Bengaluru,Pune,16h 50m,2,2023-03-13
1657,Air India,17:10,12:10,10211,Bengaluru,Pune,19h,2,2023-03-13
1658,Air India,15:00,12:10,10211,Bengaluru,Pune,21h 10m,2,2023-03-13
1659,Air India,15:00,12:10,10211,Bengaluru,Pune,21h 10m,2,2023-03-13
1660,Air India,13:15,12:10,10211,Bengaluru,Pune,22h 55m,2,2023-03-13
1661,Air India,13:15,12:10,10211,Bengaluru,Pune,22h 55m,2,2023-03-13
1662,Air India,11:45,12:10,10211,Bengaluru,Pune,24h 25m,2,2023-03-13
1663,Air India,11:45,12:10,10211,Bengaluru,Pune,24h 25m,2,2023-03-13
1664,Air India,10:00,12:10,10211,Bengaluru,Pune,26h 10m,2,2023-03-13
1665,Air India,10:00,12:10,10211,Bengaluru,Pune,26h 10m,2,2023-03-13
1666,Air India,05:45,12:10,10211,Bengaluru,Pune,30h 25m,2,2023-03-13
1667,Air India,05:45,12:10,10211,Bengaluru,Pune,30h 25m,2,2023-03-13
1668,Air India,15:00,21:10,10815,Bengaluru,Pune,6h 10m,1,2023-03-13
1669,Air India,11:45,18:10,10815,Bengaluru,Pune,6h 25m,1,2023-03-13
1670,Air India,13:15,21:10,10815,Bengaluru,Pune,7h 55m,1,2023-03-13
1671,Air India,10:00,18:10,10815,Bengaluru,Pune,8h 10m,1,2023-03-13
1672,Air India,11:45,21:10,10815,Bengaluru,Pune,9h 25m,1,2023-03-13
1673,Air India,05:45,15:20,10815,Bengaluru,Pune,9h 35m,1,2023-03-13
1674,Air India,21:00,07:00,10815,Bengaluru,Pune,10h,1,2023-03-13
1675,Air India,10:00,21:10,10815,Bengaluru,Pune,11h 10m,1,2023-03-13
1676,Air India,19:20,07:00,10815,Bengaluru,Pune,11h 40m,1,2023-03-13
1677,Air India,05:45,18:10,10815,Bengaluru,Pune,12h 25m,1,2023-03-13
1678,Air India,17:10,07:00,10815,Bengaluru,Pune,13h 50m,1,2023-03-13
1679,Air India,05:45,21:10,10815,Bengaluru,Pune,15h 25m,1,2023-03-13
1680,Air India,15:00,07:00,10815,Bengaluru,Pune,16h,1,2023-03-13
1681,Air India,13:15,07:00,10815,Bengaluru,Pune,17h 45m,1,2023-03-13
1682,Air India,21:00,15:20,10815,Bengaluru,Pune,18h 20m,1,2023-03-13
1683,Air India,19:20,15:20,10815,Bengaluru,Pune,20h,1,2023-03-13
1684,Air India,21:00,18:10,10815,Bengaluru,Pune,21h 10m,1,2023-03-13
1685,Air India,17:10,15:20,10815,Bengaluru,Pune,22h 10m,1,2023-03-13
1686,Air India,19:20,18:10,10815,Bengaluru,Pune,22h 50m,1,2023-03-13
1687,Air India,17:10,18:10,10815,Bengaluru,Pune,25h,1,2023-03-13
1688,Air India,21:00,12:10,11340,Bengaluru,Pune,15h 10m,2,2023-03-13
1689,Air India,19:20,12:10,11340,Bengaluru,Pune,16h 50m,2,2023-03-13
1690,Air India,17:10,12:10,11340,Bengaluru,Pune,19h,2,2023-03-13
1691,Vistara,08:25,19:40,13378,Bengaluru,Pune,11h 15m,2,2023-03-13
1692,Air India,06:40,18:10,13732,Bengaluru,Pune,11h 30m,2,2023-03-13
1693,Air India,09:15,21:10,13732,Bengaluru,Pune,11h 55m,2,2023-03-13
1694,Air India,09:15,21:10,13732,Bengaluru,Pune,11h 55m,2,2023-03-13
1695,Vistara,09:40,19:40,13798,Bengaluru,Pune,10h,2,2023-03-13
1696,Vistara,11:40,19:40,17179,Bengaluru,Pune,8h,2,2023-03-13
1697,Vistara,09:40,19:40,18774,Bengaluru,Pune,10h,3,2023-03-13
1698,Air Asia,21:15,22:35,2195,Bengaluru,Pune,1h 20m,Non,2023-03-20
1699,Air Asia,12:45,14:10,2195,Bengaluru,Pune,1h 25m,Non,2023-03-20
1700,Air Asia,03:30,05:00,2195,Bengaluru,Pune,1h 30m,Non,2023-03-20
1701,Go First,06:30,08:00,2552,Bengaluru,Pune,1h 30m,Non,2023-03-20
1702,Go First,16:25,17:55,2552,Bengaluru,Pune,1h 30m,Non,2023-03-20
1703,Vistara,20:30,22:05,2718,Bengaluru,Pune,1h 35m,Non,2023-03-20
1704,Vistara,06:10,07:55,2718,Bengaluru,Pune,1h 45m,Non,2023-03-20
1705,IndiGo,05:15,06:45,2951,Bengaluru,Pune,1h 30m,Non,2023-03-20
1706,IndiGo,11:25,13:00,2951,Bengaluru,Pune,1h 35m,Non,2023-03-20
1707,SpiceJet,10:25,11:50,3027,Bengaluru,Pune,1h 25m,Non,2023-03-20
1708,IndiGo,02:45,04:05,3400,Bengaluru,Pune,1h 20m,Non,2023-03-20
1709,IndiGo,17:15,18:40,3400,Bengaluru,Pune,1h 25m,Non,2023-03-20
1710,IndiGo,00:30,02:00,3400,Bengaluru,Pune,1h 30m,Non,2023-03-20
1711,IndiGo,19:50,00:25,3400,Bengaluru,Pune,4h 35m,1,2023-03-20
1712,IndiGo,07:00,11:40,3400,Bengaluru,Pune,4h 40m,1,2023-03-20
1713,IndiGo,09:25,16:25,3400,Bengaluru,Pune,7h,1,2023-03-20
1714,IndiGo,07:00,16:25,3400,Bengaluru,Pune,9h 25m,1,2023-03-20
1715,IndiGo,22:30,00:00,3799,Bengaluru,Pune,1h 30m,Non,2023-03-20
1716,IndiGo,09:00,14:55,5010,Bengaluru,Pune,5h 55m,1,2023-03-20
1717,IndiGo,05:15,14:55,5377,Bengaluru,Pune,9h 40m,1,2023-03-20
1718,IndiGo,10:30,14:55,5752,Bengaluru,Pune,4h 25m,1,2023-03-20
1719,IndiGo,07:25,14:55,5752,Bengaluru,Pune,7h 30m,1,2023-03-20
1720,IndiGo,23:40,05:45,5839,Bengaluru,Pune,6h 5m,1,2023-03-20
1721,IndiGo,18:25,05:05,5947,Bengaluru,Pune,10h 40m,1,2023-03-20
1722,IndiGo,23:50,05:05,6145,Bengaluru,Pune,5h 15m,1,2023-03-20
1723,IndiGo,18:25,00:20,6237,Bengaluru,Pune,5h 55m,1,2023-03-20
1724,IndiGo,17:30,00:20,6237,Bengaluru,Pune,6h 50m,1,2023-03-20
1725,IndiGo,16:25,00:20,6237,Bengaluru,Pune,7h 55m,1,2023-03-20
1726,IndiGo,20:20,05:05,6545,Bengaluru,Pune,8h 45m,1,2023-03-20
1727,IndiGo,16:10,22:00,6582,Bengaluru,Pune,5h 50m,1,2023-03-20
1728,IndiGo,22:10,05:45,6582,Bengaluru,Pune,7h 35m,1,2023-03-20
1729,IndiGo,12:40,22:00,6582,Bengaluru,Pune,9h 20m,1,2023-03-20
1730,IndiGo,19:55,05:45,6582,Bengaluru,Pune,9h 50m,1,2023-03-20
1731,IndiGo,20:20,00:20,6835,Bengaluru,Pune,4h,1,2023-03-20
1732,SpiceJet,20:25,15:05,8647,Bengaluru,Pune,18h 40m,1,2023-03-20
1733,Air India,09:15,12:10,8766,Bengaluru,Pune,26h 55m,2,2023-03-20
1734,Air India,06:40,12:10,8766,Bengaluru,Pune,29h 30m,2,2023-03-20
1735,Vistara,11:30,19:40,9141,Bengaluru,Pune,8h 10m,1,2023-03-20
1736,Vistara,09:45,19:40,9141,Bengaluru,Pune,9h 55m,1,2023-03-20
1737,Vistara,21:10,08:10,9141,Bengaluru,Pune,11h,1,2023-03-20
1738,Vistara,11:30,22:55,9141,Bengaluru,Pune,11h 25m,1,2023-03-20
1739,Vistara,08:00,19:40,9141,Bengaluru,Pune,11h 40m,1,2023-03-20
1740,Vistara,19:40,08:10,9141,Bengaluru,Pune,12h 30m,1,2023-03-20
1741,Vistara,09:45,22:55,9141,Bengaluru,Pune,13h 10m,1,2023-03-20
1742,Vistara,18:45,08:10,9141,Bengaluru,Pune,13h 25m,1,2023-03-20
1743,Vistara,17:50,08:10,9141,Bengaluru,Pune,14h 20m,1,2023-03-20
1744,Vistara,08:00,22:55,9141,Bengaluru,Pune,14h 55m,1,2023-03-20
1745,Vistara,21:10,15:55,9141,Bengaluru,Pune,18h 45m,1,2023-03-20
1746,Vistara,19:40,15:55,9141,Bengaluru,Pune,20h 15m,1,2023-03-20
1747,Vistara,11:30,08:10,9141,Bengaluru,Pune,20h 40m,1,2023-03-20
1748,Vistara,18:45,15:55,9141,Bengaluru,Pune,21h 10m,1,2023-03-20
1749,Vistara,17:50,15:55,9141,Bengaluru,Pune,22h 5m,1,2023-03-20
1750,Vistara,09:45,08:10,9141,Bengaluru,Pune,22h 25m,1,2023-03-20
1751,Vistara,21:10,19:40,9141,Bengaluru,Pune,22h 30m,1,2023-03-20
1752,Vistara,19:40,19:40,9141,Bengaluru,Pune,24h,1,2023-03-20
1753,Vistara,18:45,19:40,9141,Bengaluru,Pune,24h 55m,1,2023-03-20
1754,Vistara,17:50,19:40,9141,Bengaluru,Pune,25h 50m,1,2023-03-20
1755,Vistara,07:00,19:40,9667,Bengaluru,Pune,12h 40m,1,2023-03-20
1756,Vistara,07:00,22:55,9667,Bengaluru,Pune,15h 55m,1,2023-03-20
1757,Air India,08:05,18:10,9976,Bengaluru,Pune,10h 5m,2,2023-03-20
1758,Air India,08:05,21:10,9976,Bengaluru,Pune,13h 5m,2,2023-03-20
1759,Air India,21:00,12:10,10211,Bengaluru,Pune,15h 10m,2,2023-03-20
1760,Air India,19:20,12:10,10211,Bengaluru,Pune,16h 50m,2,2023-03-20
1761,Air India,17:10,12:10,10211,Bengaluru,Pune,19h,2,2023-03-20
1762,Air India,15:00,12:10,10211,Bengaluru,Pune,21h 10m,2,2023-03-20
1763,Air India,15:00,12:10,10211,Bengaluru,Pune,21h 10m,2,2023-03-20
1764,Air India,13:15,12:10,10211,Bengaluru,Pune,22h 55m,2,2023-03-20
1765,Air India,13:15,12:10,10211,Bengaluru,Pune,22h 55m,2,2023-03-20
1766,Air India,11:45,12:10,10211,Bengaluru,Pune,24h 25m,2,2023-03-20
1767,Air India,11:45,12:10,10211,Bengaluru,Pune,24h 25m,2,2023-03-20
1768,Air India,10:00,12:10,10211,Bengaluru,Pune,26h 10m,2,2023-03-20
1769,Air India,10:00,12:10,10211,Bengaluru,Pune,26h 10m,2,2023-03-20
1770,Air India,05:45,12:10,10211,Bengaluru,Pune,30h 25m,2,2023-03-20
1771,Air India,05:45,12:10,10211,Bengaluru,Pune,30h 25m,2,2023-03-20
1772,Air India,15:00,21:10,10815,Bengaluru,Pune,6h 10m,1,2023-03-20
1773,Air India,11:45,18:10,10815,Bengaluru,Pune,6h 25m,1,2023-03-20
1774,Air India,13:15,21:10,10815,Bengaluru,Pune,7h 55m,1,2023-03-20
1775,Air India,10:00,18:10,10815,Bengaluru,Pune,8h 10m,1,2023-03-20
1776,Air India,11:45,21:10,10815,Bengaluru,Pune,9h 25m,1,2023-03-20
1777,Air India,05:45,15:20,10815,Bengaluru,Pune,9h 35m,1,2023-03-20
1778,Air India,21:00,07:00,10815,Bengaluru,Pune,10h,1,2023-03-20
1779,Air India,10:00,21:10,10815,Bengaluru,Pune,11h 10m,1,2023-03-20
1780,Air India,19:20,07:00,10815,Bengaluru,Pune,11h 40m,1,2023-03-20
1781,Air India,05:45,18:10,10815,Bengaluru,Pune,12h 25m,1,2023-03-20
1782,Air India,17:10,07:00,10815,Bengaluru,Pune,13h 50m,1,2023-03-20
1783,Air India,05:45,21:10,10815,Bengaluru,Pune,15h 25m,1,2023-03-20
1784,Air India,15:00,07:00,10815,Bengaluru,Pune,16h,1,2023-03-20
1785,Air India,13:15,07:00,10815,Bengaluru,Pune,17h 45m,1,2023-03-20
1786,Air India,21:00,15:20,10815,Bengaluru,Pune,18h 20m,1,2023-03-20
1787,Air India,19:20,15:20,10815,Bengaluru,Pune,20h,1,2023-03-20
1788,Air India,21:00,18:10,10815,Bengaluru,Pune,21h 10m,1,2023-03-20
1789,Air India,17:10,15:20,10815,Bengaluru,Pune,22h 10m,1,2023-03-20
1790,Air India,19:20,18:10,10815,Bengaluru,Pune,22h 50m,1,2023-03-20
1791,Air India,17:10,18:10,10815,Bengaluru,Pune,25h,1,2023-03-20
1792,Air India,21:00,12:10,11340,Bengaluru,Pune,15h 10m,2,2023-03-20
1793,Air India,19:20,12:10,11340,Bengaluru,Pune,16h 50m,2,2023-03-20
1794,Air India,17:10,12:10,11340,Bengaluru,Pune,19h,2,2023-03-20
1795,Vistara,08:25,19:40,12355,Bengaluru,Pune,11h 15m,2,2023-03-20
1796,Vistara,09:40,19:40,12723,Bengaluru,Pune,10h,2,2023-03-20
1797,Air India,06:40,18:10,13732,Bengaluru,Pune,11h 30m,2,2023-03-20
1798,Air India,09:15,21:10,13732,Bengaluru,Pune,11h 55m,2,2023-03-20
1799,Air India,09:15,21:10,13732,Bengaluru,Pune,11h 55m,2,2023-03-20
1800,Vistara,11:40,19:40,16996,Bengaluru,Pune,8h,2,2023-03-20
1801,Vistara,09:40,19:40,18118,Bengaluru,Pune,10h,3,2023-03-20
1802,Air Asia,21:15,22:35,2195,Bengaluru,Pune,1h 20m,Non,2023-03-29
